2005/01/04,09:35,5.42,5.42,5.32,5.33,1799.00,966230.00
2005/01/04,09:40,5.34,5.38,5.34,5.35,1407.10,752973.00
2005/01/04,09:45,5.35,5.37,5.34,5.36,1496.81,801285.00
2005/01/04,09:50,5.36,5.37,5.34,5.34,1312.00,702369.00
2005/01/04,09:55,5.34,5.35,5.34,5.35,970.65,518440.00
2005/01/04,10:00,5.35,5.38,5.34,5.38,1182.38,633900.00
2005/01/04,10:05,5.38,5.38,5.37,5.37,449.67,241628.00
2005/01/04,10:10,5.37,5.38,5.36,5.37,1145.79,615044.00
2005/01/04,10:15,5.37,5.37,5.36,5.37,293.22,157444.00
2005/01/04,10:20,5.37,5.39,5.37,5.38,515.25,277127.00
2005/01/04,10:25,5.39,5.39,5.38,5.38,256.00,137818.00
2005/01/04,10:30,5.38,5.39,5.37,5.39,1318.92,709531.00
2005/01/04,10:35,5.38,5.39,5.37,5.37,738.95,397160.00
2005/01/04,10:40,5.37,5.38,5.36,5.36,1354.40,726763.00
2005/01/04,10:45,5.36,5.37,5.36,5.37,802.65,430639.00
2005/01/04,10:50,5.37,5.38,5.37,5.38,386.45,207741.00
2005/01/04,10:55,5.37,5.38,5.36,5.37,476.35,255800.00
2005/01/04,11:00,5.37,5.38,5.36,5.36,277.95,149209.00
2005/01/04,11:05,5.37,5.37,5.36,5.37,490.00,263045.00
2005/01/04,11:10,5.36,5.42,5.36,5.42,2890.05,1557875.00
2005/01/04,11:15,5.42,5.42,5.38,5.41,702.60,379798.00
2005/01/04,11:20,5.41,5.41,5.39,5.41,559.40,302315.00
2005/01/04,11:25,5.41,5.41,5.39,5.39,676.00,364788.00
2005/01/04,11:30,5.39,5.40,5.39,5.39,377.00,203365.00
2005/01/04,13:05,5.40,5.40,5.39,5.39,230.53,124257.00
2005/01/04,13:10,5.39,5.40,5.38,5.38,720.84,388454.00
2005/01/04,13:15,5.38,5.39,5.38,5.39,513.00,276026.00
2005/01/04,13:20,5.39,5.39,5.38,5.38,675.00,363355.00
2005/01/04,13:25,5.38,5.39,5.36,5.36,4375.25,2349343.00
2005/01/04,13:30,5.36,5.37,5.35,5.36,1700.32,910381.00
2005/01/04,13:35,5.37,5.38,5.36,5.37,1972.20,1058723.00
2005/01/04,13:40,5.37,5.38,5.37,5.37,1678.30,901922.00
2005/01/04,13:45,5.37,5.37,5.36,5.36,673.00,360898.00
2005/01/04,13:50,5.36,5.37,5.35,5.35,2749.50,1473792.00
2005/01/04,13:55,5.35,5.36,5.34,5.34,1927.38,1031282.00
2005/01/04,14:00,5.35,5.36,5.34,5.36,823.95,440532.00
2005/01/04,14:05,5.36,5.37,5.35,5.37,440.25,235944.00
2005/01/04,14:10,5.37,5.37,5.36,5.36,479.92,257324.00
2005/01/04,14:15,5.36,5.38,5.36,5.37,1079.95,579448.00
2005/01/04,14:20,5.37,5.37,5.36,5.36,780.55,419420.00
2005/01/04,14:25,5.36,5.38,5.36,5.38,605.50,325302.00
2005/01/04,14:30,5.37,5.38,5.36,5.37,881.50,473230.00
2005/01/04,14:35,5.36,5.42,5.36,5.40,3564.97,1923924.00
2005/01/04,14:40,5.40,5.40,5.39,5.39,206.15,111284.00
2005/01/04,14:45,5.38,5.41,5.38,5.41,349.19,188420.00
2005/01/04,14:50,5.40,5.41,5.39,5.39,1377.00,744194.00
2005/01/04,14:55,5.39,5.40,5.38,5.39,2041.25,1100690.00
2005/01/04,15:00,5.40,5.41,5.39,5.39,2312.00,1248308.00
2005/01/05,09:35,5.38,5.38,5.36,5.38,318.15,170811.00
2005/01/05,09:40,5.38,5.40,5.37,5.40,900.15,485313.00
2005/01/05,09:45,5.40,5.42,5.40,5.42,471.70,255131.00
2005/01/05,09:50,5.41,5.43,5.40,5.41,971.30,526312.00
2005/01/05,09:55,5.43,5.43,5.41,5.42,231.60,125405.00
2005/01/05,10:00,5.42,5.42,5.39,5.40,840.15,454057.00
2005/01/05,10:05,5.39,5.41,5.39,5.40,495.15,267305.00
2005/01/05,10:10,5.40,5.40,5.39,5.40,209.10,112873.00
2005/01/05,10:15,5.39,5.40,5.39,5.40,905.64,488811.00
2005/01/05,10:20,5.40,5.41,5.39,5.40,1304.81,704337.00
2005/01/05,10:25,5.40,5.41,5.39,5.39,916.00,494653.00
2005/01/05,10:30,5.40,5.40,5.38,5.38,2407.05,1295950.00
2005/01/05,10:35,5.37,5.37,5.34,5.36,1213.95,650054.00
2005/01/05,10:40,5.37,5.37,5.34,5.34,2087.00,1117370.00
2005/01/05,10:45,5.35,5.36,5.34,5.36,820.99,439205.00
2005/01/05,10:50,5.36,5.36,5.34,5.34,2722.01,1453751.00
2005/01/05,10:55,5.34,5.35,5.33,5.35,2227.60,1188186.00
2005/01/05,11:00,5.35,5.37,5.34,5.36,904.14,484238.00
2005/01/05,11:05,5.36,5.40,5.35,5.40,2365.80,1272530.00
2005/01/05,11:10,5.38,5.40,5.38,5.38,1203.00,648216.00
2005/01/05,11:15,5.38,5.38,5.35,5.35,1231.35,659545.00
2005/01/05,11:20,5.35,5.41,5.35,5.41,1747.95,942459.00
2005/01/05,11:25,5.41,5.43,5.41,5.42,3327.71,1802411.00
2005/01/05,11:30,5.42,5.43,5.39,5.39,1611.24,871997.00
2005/01/05,13:05,5.40,5.40,5.39,5.39,1431.45,772646.00
2005/01/05,13:10,5.39,5.40,5.37,5.38,1006.65,542128.00
2005/01/05,13:15,5.38,5.38,5.37,5.37,436.35,234470.00
2005/01/05,13:20,5.38,5.38,5.37,5.37,558.80,300472.00
2005/01/05,13:25,5.38,5.38,5.35,5.35,2479.85,1326928.00
2005/01/05,13:30,5.35,5.35,5.32,5.33,3326.68,1772972.00
2005/01/05,13:35,5.33,5.35,5.33,5.35,824.70,440388.00
2005/01/05,13:40,5.32,5.36,5.32,5.33,4290.20,2283496.00
2005/01/05,13:45,5.33,5.34,5.33,5.33,870.73,464112.00
2005/01/05,13:50,5.33,5.34,5.30,5.31,4289.00,2278680.00
2005/01/05,13:55,5.31,5.32,5.30,5.31,2233.73,1185404.00
2005/01/05,14:00,5.30,5.31,5.30,5.31,1839.30,975868.00
2005/01/05,14:05,5.31,5.32,5.30,5.31,1950.76,1034890.00
2005/01/05,14:10,5.31,5.32,5.30,5.31,842.86,447602.00
2005/01/05,14:15,5.31,5.31,5.30,5.31,1112.30,590188.00
2005/01/05,14:20,5.30,5.31,5.29,5.30,3058.78,1619922.00
2005/01/05,14:25,5.29,5.29,5.26,5.27,4554.04,2400682.00
2005/01/05,14:30,5.26,5.28,5.26,5.28,5566.20,2933004.00
2005/01/05,14:35,5.28,5.28,5.27,5.28,3935.68,2074620.00
2005/01/05,14:40,5.28,5.28,5.25,5.25,7443.00,3913192.00
2005/01/05,14:45,5.25,5.27,5.25,5.27,4877.38,2561780.00
2005/01/05,14:50,5.27,5.29,5.26,5.29,3938.75,2079244.00
2005/01/05,14:55,5.29,5.29,5.27,5.28,2518.16,1330420.00
2005/01/05,15:00,5.27,5.28,5.26,5.26,3323.30,1750272.00
2005/01/06,09:35,5.27,5.33,5.27,5.28,1282.00,678753.00
2005/01/06,09:40,5.29,5.29,5.27,5.28,1294.30,683600.00
2005/01/06,09:45,5.29,5.29,5.27,5.28,338.65,178629.00
2005/01/06,09:50,5.28,5.30,5.28,5.30,469.00,247998.00
2005/01/06,09:55,5.29,5.30,5.28,5.28,761.00,401981.00
2005/01/06,10:00,5.28,5.29,5.26,5.26,771.32,406721.00
2005/01/06,10:05,5.26,5.27,5.24,5.25,2113.00,1110304.00
2005/01/06,10:10,5.25,5.25,5.24,5.24,850.95,446169.00
2005/01/06,10:15,5.24,5.25,5.23,5.24,1823.05,955209.00
2005/01/06,10:20,5.24,5.24,5.20,5.22,5659.27,2949875.00
2005/01/06,10:25,5.22,5.22,5.17,5.18,4141.82,2149114.00
2005/01/06,10:30,5.18,5.19,5.16,5.17,5320.00,2753248.00
2005/01/06,10:35,5.17,5.18,5.14,5.16,6954.74,3585362.00
2005/01/06,10:40,5.15,5.20,5.15,5.18,3982.88,2062227.00
2005/01/06,10:45,5.19,5.19,5.17,5.18,1417.89,734464.00
2005/01/06,10:50,5.17,5.18,5.17,5.18,491.95,254562.00
2005/01/06,10:55,5.18,5.18,5.17,5.18,979.00,506398.00
2005/01/06,11:00,5.18,5.21,5.17,5.21,3419.96,1777498.00
2005/01/06,11:05,5.22,5.23,5.20,5.21,1667.13,869956.00
2005/01/06,11:10,5.21,5.21,5.20,5.20,1412.69,735608.00
2005/01/06,11:15,5.21,5.21,5.19,5.19,1068.64,555382.00
2005/01/06,11:20,5.20,5.20,5.19,5.19,320.58,166402.00
2005/01/06,11:25,5.19,5.19,5.18,5.19,875.10,453686.00
2005/01/06,11:30,5.19,5.20,5.19,5.19,263.23,136678.00
2005/01/06,13:05,5.19,5.19,5.18,5.19,1193.05,618986.00
2005/01/06,13:10,5.19,5.19,5.18,5.19,680.59,352768.00
2005/01/06,13:15,5.19,5.19,5.18,5.19,988.72,512414.00
2005/01/06,13:20,5.18,5.20,5.18,5.19,963.26,500222.00
2005/01/06,13:25,5.19,5.20,5.18,5.19,972.00,504210.00
2005/01/06,13:30,5.19,5.19,5.17,5.18,1324.55,686354.00
2005/01/06,13:35,5.17,5.18,5.17,5.18,1262.44,653388.00
2005/01/06,13:40,5.18,5.19,5.18,5.18,946.66,490738.00
2005/01/06,13:45,5.18,5.18,5.17,5.18,355.03,183876.00
2005/01/06,13:50,5.17,5.19,5.17,5.17,419.99,217464.00
2005/01/06,13:55,5.19,5.19,5.17,5.18,669.70,346858.00
2005/01/06,14:00,5.18,5.19,5.17,5.18,744.30,385400.00
2005/01/06,14:05,5.18,5.18,5.17,5.18,483.25,250114.00
2005/01/06,14:10,5.17,5.18,5.17,5.18,1206.15,623662.00
2005/01/06,14:15,5.17,5.18,5.16,5.17,1021.75,528108.00
2005/01/06,14:20,5.17,5.18,5.16,5.17,455.90,235672.00
2005/01/06,14:25,5.18,5.18,5.16,5.18,5644.09,2911742.00
2005/01/06,14:30,5.17,5.18,5.17,5.17,767.00,396736.00
2005/01/06,14:35,5.17,5.17,5.16,5.16,1543.00,796888.00
2005/01/06,14:40,5.16,5.17,5.15,5.16,1477.00,762140.00
2005/01/06,14:45,5.15,5.17,5.15,5.16,1162.06,599372.00
2005/01/06,14:50,5.17,5.18,5.16,5.18,2671.30,1381972.00
2005/01/06,14:55,5.18,5.19,5.17,5.18,1652.75,856644.00
2005/01/06,15:00,5.18,5.20,5.18,5.19,1899.16,985320.00
2005/01/07,09:35,5.19,5.21,5.19,5.20,555.80,288802.00
2005/01/07,09:40,5.20,5.21,5.19,5.19,709.20,368541.00
2005/01/07,09:45,5.19,5.20,5.19,5.19,706.00,366443.00
2005/01/07,09:50,5.19,5.19,5.18,5.18,1017.05,526946.00
2005/01/07,09:55,5.18,5.18,5.17,5.17,665.95,344717.00
2005/01/07,10:00,5.17,5.18,5.15,5.15,1732.73,894167.00
2005/01/07,10:05,5.15,5.16,5.14,5.16,2277.78,1172822.00
2005/01/07,10:10,5.15,5.16,5.15,5.15,825.53,425391.00
2005/01/07,10:15,5.16,5.16,5.15,5.15,854.94,440520.00
2005/01/07,10:20,5.15,5.20,5.15,5.20,3217.95,1668610.00
2005/01/07,10:25,5.18,5.20,5.18,5.20,1086.00,562922.00
2005/01/07,10:30,5.20,5.21,5.20,5.20,1003.18,521974.00
2005/01/07,10:35,5.21,5.21,5.18,5.19,1104.67,574162.00
2005/01/07,10:40,5.19,5.21,5.19,5.21,1264.05,657336.00
2005/01/07,10:45,5.20,5.27,5.20,5.27,2909.54,1524296.00
2005/01/07,10:50,5.26,5.27,5.24,5.25,2079.01,1092774.00
2005/01/07,10:55,5.25,5.25,5.21,5.21,4439.92,2325186.00
2005/01/07,11:00,5.23,5.24,5.23,5.24,649.50,340160.00
2005/01/07,11:05,5.23,5.24,5.23,5.23,744.50,389741.00
2005/01/07,11:10,5.23,5.24,5.22,5.23,913.65,478038.00
