序号,股票代码,股票名称,交易日,开盘,收盘,最高,最低,成交量,大盘代码,大盘名字,开盘,收盘,最高,最低,成交量
1,SZ002006,N 精  工,20040625,17.8,17.81,21.48,16,21706049,SZ399001,深证成指,3294.844,3255.598,3322.177,3249.744,117005842
2,SZ002006,精工科技,20040628,16.03,16.03,16.49,16.03,1133710,SZ399001,深证成指,3248.419,3230.78,3268.129,3225.245,149870504
3,SZ002006,精工科技,20040629,14.43,14.5,14.83,14.43,8323408,SZ399001,深证成指,3232.577,3288.664,3289.367,3217.566,174581624
4,SZ002006,精工科技,20040630,14.53,15.47,15.95,14.52,7884289,SZ399001,深证成指,3294.011,3275.85,3317.916,3273.329,146064758
5,SZ002006,精工科技,20040701,15.25,15.44,15.88,15.1,4955320,SZ399001,深证成指,3274.496,3384.892,3391.75,3268.277,236588063
6,SZ002006,精工科技,20040702,15.4,14.8,15.59,13.9,5092682,SZ399001,深证成指,3386.05,3391.759,3405.951,3350.658,130874199
7,SZ002006,精工科技,20040705,14.59,14.59,14.94,14.18,2479779,SZ399001,深证成指,3390.854,3381.208,3390.854,3358.637,100000105
8,SZ002006,精工科技,20040706,14.53,14.98,15.48,14.53,4016270,SZ399001,深证成指,3385.545,3398.189,3436.482,3385.545,154932770
9,SZ002006,精工科技,20040707,14.96,14.8,15,14.31,2814220,SZ399001,深证成指,3397.174,3364.87,3397.174,3355.966,90528272
10,SZ002006,精工科技,20040708,14.65,15.59,15.67,14.58,5667224,SZ399001,深证成指,3365.312,3369.691,3371.586,3343.939,80122434
11,SZ002006,精工科技,20040709,15.71,15.66,16.29,15.52,7261082,SZ399001,深证成指,3375.014,3345.849,3396.902,3343.548,80359555
12,SZ002006,精工科技,20040712,15.7,15.15,15.88,14.8,4026938,SZ399001,深证成指,3342.535,3277.31,3342.535,3273.976,99900043
13,SZ002006,精工科技,20040713,15.02,16.16,16.25,13.8,5930705,SZ399001,深证成指,3281.146,3298.007,3307.401,3265.262,64568856
14,SZ002006,精工科技,20040714,16,16.64,16.68,15.71,6118599,SZ399001,深证成指,3298.892,3296.369,3319.749,3248.459,122806965
15,SZ002006,精工科技,20040715,16.73,16.49,17.15,16.41,4921571,SZ399001,深证成指,3294.591,3341.814,3344.199,3289.593,171306431
16,SZ002006,精工科技,20040716,16.5,17.48,18.11,16.16,6283906,SZ399001,深证成指,3347.944,3442.074,3452.499,3347.944,307981926
17,SZ002006,精工科技,20040719,17.45,17.5,18,17.21,3921842,SZ399001,深证成指,3444.428,3444.344,3463.043,3419.226,162707125
18,SZ002006,精工科技,20040720,17.53,17.35,17.95,17.23,2960048,SZ399001,深证成指,3445.338,3417.275,3445.338,3398.571,150355518
19,SZ002006,精工科技,20040721,17.34,16.76,17.6,16.58,3787314,SZ399001,深证成指,3415.384,3414.816,3436.405,3399.423,121071619
20,SZ002006,精工科技,20040722,16.92,17.2,17.75,16.92,4357109,SZ399001,深证成指,3419.993,3338.908,3430.448,3328.16,157676342
21,SZ002006,精工科技,20040723,17.08,17.56,17.56,16.62,2512775,SZ399001,深证成指,3325.641,3334.686,3334.686,3286.411,162395499
22,SZ002006,精工科技,20040726,17.35,16.46,17.35,16.35,3477974,SZ399001,深证成指,3326.426,3297.952,3340.171,3277.135,149540415
23,SZ002006,精工科技,20040727,16.19,14.94,16.44,14.81,5396260,SZ399001,深证成指,3294.538,3275.02,3306.762,3251.35,151031322
24,SZ002006,精工科技,20040728,14.88,15.3,15.48,14.59,3130685,SZ399001,深证成指,3282.188,3303.239,3313.772,3262.206,135595372
25,SZ002006,精工科技,20040729,15.12,15.31,15.5,14.92,2709388,SZ399001,深证成指,3308.004,3329.118,3329.51,3287.226,133477585
26,SZ002006,精工科技,20040730,15.48,15.25,15.85,15.2,2678484,SZ399001,深证成指,3330.364,3283.37,3331.064,3279.602,113846552
27,SZ002006,精工科技,20040802,15,15.16,15.43,14.8,1502415,SZ399001,深证成指,3277.375,3257.657,3277.375,3245.838,105384669
