序号,股票代码,股票名称,交易日,开盘,收盘,最高,最低,成交量,大盘代码,大盘名字,开盘,收盘,最高,最低,成交量
1,SZ002023,N 海  特,20040721,14.99,15.16,15.5,14.71,12332482,SZ399001,深证成指,3415.384,3414.816,3436.405,3399.423,121071619
2,SZ002023,海特高新,20040722,15.1,14.9,15.6,14.9,5433223,SZ399001,深证成指,3419.993,3338.908,3430.448,3328.16,157676342
3,SZ002023,海特高新,20040723,14.75,15.14,15.15,14.15,3056678,SZ399001,深证成指,3325.641,3334.686,3334.686,3286.411,162395499
4,SZ002023,海特高新,20040726,14.9,15.55,15.75,14.69,5274923,SZ399001,深证成指,3326.426,3297.952,3340.171,3277.135,149540415
5,SZ002023,海特高新,20040727,15.29,15.05,15.56,14.65,2825268,SZ399001,深证成指,3294.538,3275.02,3306.762,3251.35,151031322
6,SZ002023,海特高新,20040728,14.88,15.75,15.9,14.78,2810372,SZ399001,深证成指,3282.188,3303.239,3313.772,3262.206,135595372
7,SZ002023,海特高新,20040729,15.71,15.85,16.06,15.58,2840881,SZ399001,深证成指,3308.004,3329.118,3329.51,3287.226,133477585
8,SZ002023,海特高新,20040730,15.9,15.7,15.99,15.64,1515426,SZ399001,深证成指,3330.364,3283.37,3331.064,3279.602,113846552
9,SZ002023,海特高新,20040802,15.7,15.7,16.05,15.55,1738098,SZ399001,深证成指,3277.375,3257.657,3277.375,3245.838,105384669
10,SZ002023,海特高新,20040803,15.7,15.74,15.94,15.42,1585720,SZ399001,深证成指,3253.375,3227.997,3263.89,3220.04,103642569
11,SZ002023,海特高新,20040804,15.78,15.48,15.78,15.18,2057376,SZ399001,深证成指,3227.166,3318.503,3360.112,3223.396,185158523
12,SZ002023,海特高新,20040805,15.36,15.4,15.83,15.23,1334212,SZ399001,深证成指,3316.415,3268.332,3327.381,3263.211,104667569
13,SZ002023,海特高新,20040806,15.33,15.55,15.65,14.95,2130811,SZ399001,深证成指,3267.491,3274.429,3292.903,3255.454,77332992
14,SZ002023,海特高新,20040809,15.31,15.2,15.88,15.18,846182,SZ399001,深证成指,3276.752,3298.302,3302.222,3265.581,89768285
15,SZ002023,海特高新,20040810,15.19,15.19,15.3,14.99,551768,SZ399001,深证成指,3299.955,3304.76,3319.395,3285.683,84546444
16,SZ002023,海特高新,20040811,15.18,14.98,15.19,14.7,1313107,SZ399001,深证成指,3304.36,3270.681,3305.301,3264.729,87843734
17,SZ002023,海特高新,20040812,14.78,14.92,15.05,14.78,445738,SZ399001,深证成指,3259.607,3227.522,3259.607,3209.505,113549387
18,SZ002023,海特高新,20040813,14.73,14.91,15.14,14.73,415811,SZ399001,深证成指,3225.898,3245.812,3269.121,3220.009,110098230
19,SZ002023,海特高新,20040816,14.89,14.14,14.98,14.01,829894,SZ399001,深证成指,3249.314,3217.073,3254.194,3210.136,114067889
20,SZ002023,海特高新,20040817,14.1,13.65,14.15,13.51,832169,SZ399001,深证成指,3220.165,3226.622,3238.403,3193.425,80858388
21,SZ002023,海特高新,20040818,13.65,13.47,13.78,13.19,792500,SZ399001,深证成指,3230.738,3233.848,3262.633,3228.815,103303593
22,SZ002023,海特高新,20040819,13.33,13.35,13.44,13.28,417921,SZ399001,深证成指,3236.514,3190.335,3236.514,3172.123,128891930
23,SZ002023,海特高新,20040820,13.5,13.76,13.85,13.38,312069,SZ399001,深证成指,3186.99,3185.715,3201.563,3146.611,125931139
24,SZ002023,海特高新,20040823,13.7,13.85,13.88,13.33,367986,SZ399001,深证成指,3183.129,3151.744,3183.129,3139.111,81001780
25,SZ002023,海特高新,20040824,13.67,13.8,13.94,13.48,265696,SZ399001,深证成指,3150.032,3182.527,3196.137,3133.728,103504830
26,SZ002023,海特高新,20040825,13.6,13.48,13.66,13.45,188171,SZ399001,深证成指,3185.709,3165.067,3186.514,3149.834,77293534
27,SZ002023,海特高新,20040826,13.66,13.37,13.78,13.35,349517,SZ399001,深证成指,3167.089,3156.978,3176.758,3150.263,82412158
28,SZ002023,海特高新,20040827,13.35,13.4,13.48,12.76,266771,SZ399001,深证成指,3156.196,3115.246,3172.07,3105.531,128714462
