序号,股票代码,股票名称,交易日,开盘,收盘,最高,最低,成交量,大盘代码,大盘名字,开盘,收盘,最高,最低,成交量
1,SZ000036,华联控股,20030102,5.77,5.62,5.8,5.6,386800,SZ399001,深证成指,2743.21,2689.493,2743.304,2682.267,55161269
2,SZ000036,华联控股,20030103,5.63,5.69,5.72,5.62,258840,SZ399001,深证成指,2681.635,2687.72,2700.388,2673.249,42097005
3,SZ000036,华联控股,20030106,5.63,5.81,5.85,5.63,246588,SZ399001,深证成指,2684.832,2722.282,2723.744,2675.045,47382269
4,SZ000036,华联控股,20030107,5.78,5.78,5.88,5.72,154362,SZ399001,深证成指,2723.178,2718.326,2740.666,2705.597,43091643
5,SZ000036,华联控股,20030108,5.72,5.95,5.97,5.72,328480,SZ399001,深证成指,2716.667,2790.037,2790.261,2714.875,64840582
6,SZ000036,华联控股,20030109,5.95,6.19,6.2,5.92,1226085,SZ399001,深证成指,2794.283,2835.489,2848.745,2773.436,133817188
7,SZ000036,华联控股,20030110,6.17,6.01,6.29,6,1532555,SZ399001,深证成指,2834.304,2811.192,2860.997,2809.839,132774865
8,SZ000036,华联控股,20030113,6.09,6.28,6.39,6.09,2446845,SZ399001,深证成指,2803.032,2821.599,2830.935,2798.988,71106749
9,SZ000036,华联控股,20030114,6.24,6.56,6.68,6.23,3281420,SZ399001,深证成指,2823.122,2999.398,3027.749,2823.122,387343562
10,SZ000036,华联控股,20030115,6.5,6.4,6.6,6.38,1890065,SZ399001,深证成指,3004.918,2963.99,3027.811,2945.58,242302725
11,SZ000036,华联控股,20030116,6.5,6.5,6.5,6.4,1488310,SZ399001,深证成指,2964.887,3010.611,3014.147,2957.397,156232191
12,SZ000036,华联控股,20030117,6.6,6.45,6.6,6.43,1205700,SZ399001,深证成指,3014.592,2998.666,3027.463,2985.368,132553825
13,SZ000036,华联控股,20030120,6.41,6.5,6.51,6.3,1183119,SZ399001,深证成指,2998.646,3012.075,3012.793,2963.528,102932630
14,SZ000036,华联控股,20030121,6.49,6.32,6.5,6.31,882741,SZ399001,深证成指,3018.571,2953.515,3029.033,2953.417,124978817
15,SZ000036,华联控股,20030122,6.31,6.29,6.35,6.23,529149,SZ399001,深证成指,2948.026,2961.89,2969.244,2941.448,86384167
16,SZ000036,华联控股,20030123,6.35,6.22,6.35,6.21,489600,SZ399001,深证成指,2960.061,2942.162,2984.979,2941.464,73451419
17,SZ000036,华联控股,20030124,6.2,6.39,6.4,6.2,1933442,SZ399001,深证成指,2939.762,2992.108,2998.295,2934.999,98399163
18,SZ000036,华联控股,20030127,6.3,6.41,6.48,6.28,1434682,SZ399001,深证成指,2994.851,3031.448,3037.733,2994.193,215398214
19,SZ000036,华联控股,20030128,6.41,6.42,6.44,6.3,776883,SZ399001,深证成指,3032.212,3044.034,3045.757,3021.273,127965053
20,SZ000036,华联控股,20030129,6.35,6.43,6.5,6.33,944098,SZ399001,深证成指,3045.014,3051.219,3069.125,3042.82,123611043
21,SZ000036,华联控股,20030210,6.4,6.47,6.48,6.31,812042,SZ399001,深证成指,3048.806,3010.633,3048.806,3006.496,82512358
22,SZ000036,华联控股,20030211,6.45,6.69,6.74,6.45,3298697,SZ399001,深证成指,3005.427,3031.311,3032.132,3001.055,53257454
23,SZ000036,华联控股,20030212,6.75,6.91,6.95,6.65,5930872,SZ399001,深证成指,3031.654,3063.023,3064.287,3020.391,77139971
24,SZ000036,华联控股,20030213,6.89,6.81,6.95,6.76,2418453,SZ399001,深证成指,3066.633,3043.886,3082.357,3040.773,127194535
25,SZ000036,华联控股,20030214,6.81,6.8,6.87,6.76,1170298,SZ399001,深证成指,3041.835,3046.601,3055.124,3033.564,72148529
26,SZ000036,华联控股,20030217,6.83,6.69,6.9,6.66,1265538,SZ399001,深证成指,3048.753,3021.914,3053.671,3011.112,79483941
27,SZ000036,华联控股,20030219,6.72,6.77,6.77,6.66,819716,SZ399001,深证成指,3018.614,3046.268,3046.296,3002.318,67243121
28,SZ000036,华联控股,20030220,6.82,6.73,6.82,6.7,706349,SZ399001,深证成指,3045.948,3041.894,3056.125,3038.561,70356871
29,SZ000036,华联控股,20030221,6.7,6.54,6.73,6.5,833308,SZ399001,深证成指,3040.867,2990.007,3040.867,2984.674,98690479
30,SZ000036,华联控股,20030224,6.5,6.48,6.57,6.47,575496,SZ399001,深证成指,2985.856,2990.081,3006.024,2980.861,66679401
31,SZ000036,华联控股,20030225,6.5,6.68,6.72,6.5,1033125,SZ399001,深证成指,2993.459,3043.167,3044.107,2993.459,113931202
32,SZ000036,华联控股,20030226,6.75,6.67,6.75,6.62,403585,SZ399001,深证成指,3043.837,3044.07,3047.332,3031.347,70471918
33,SZ000036,华联控股,20030227,6.67,6.64,6.71,6.6,551988,SZ399001,深证成指,3044.963,3051.915,3061.267,3044.122,77369994
34,SZ000036,华联控股,20030228,6.63,6.61,6.66,6.56,563800,SZ399001,深证成指,3052.352,3057.241,3063.022,3040.129,84170547
35,SZ000036,华联控股,20030303,6.6,6.72,6.72,6.55,831843,SZ399001,深证成指,3058.271,3073.441,3073.891,3051.227,104347977
36,SZ000036,华联控股,20030304,6.7,6.66,6.73,6.59,560372,SZ399001,深证成指,3077.729,3076.993,3087.424,3065.817,90053681
37,SZ000036,华联控股,20030305,6.66,6.63,6.66,6.55,617090,SZ399001,深证成指,3078.442,3070.353,3079.932,3052.569,82655150
38,SZ000036,华联控股,20030306,6.64,6.44,6.64,6.43,770302,SZ399001,深证成指,3071.204,3030.948,3071.204,3027.486,87526806
39,SZ000036,华联控股,20030307,6.4,6.42,6.53,6.38,1157466,SZ399001,深证成指,3028.809,3027.735,3040.156,3019.702,73977027
40,SZ000036,华联控股,20030310,6.4,6.26,6.41,6.25,639145,SZ399001,深证成指,3022.054,2974.373,3026.128,2972.757,96018118
41,SZ000036,华联控股,20030311,6.22,6.24,6.29,6.22,344000,SZ399001,深证成指,2971.135,2971.493,2984.64,2960.934,64785204
42,SZ000036,华联控股,20030312,6.21,6.26,6.28,6.16,500212,SZ399001,深证成指,2971.094,2995.963,2996.316,2957.2,80994122
43,SZ000036,华联控股,20030313,6.26,6.17,6.26,6.15,665063,SZ399001,深证成指,2996.054,2978.227,2999.458,2975.894,67602488
44,SZ000036,华联控股,20030314,6.16,6.18,6.22,6.15,406100,SZ399001,深证成指,2976.872,2994.668,2998.09,2970.604,88502484
45,SZ000036,华联控股,20030317,6.18,6.19,6.19,6.12,454150,SZ399001,深证成指,2992.73,2989.835,2992.883,2961.934,98872635
46,SZ000036,华联控股,20030318,6.15,6.15,6.28,6.15,322737,SZ399001,深证成指,2989.236,2979.295,3009.571,2978.011,105013853
47,SZ000036,华联控股,20030319,6.14,6.13,6.15,6.06,534349,SZ399001,深证成指,2976.995,3000.761,3012.627,2962.027,96715547
48,SZ000036,华联控股,20030320,6.11,6.07,6.13,6.05,337200,SZ399001,深证成指,2998.924,2976.103,3007.21,2970.326,95328055
49,SZ000036,华联控股,20030321,6.07,6.14,6.18,6.03,857117,SZ399001,深证成指,2973.172,3005.593,3006.38,2971.265,75149274
50,SZ000036,华联控股,20030324,6.15,6.17,6.17,6.1,221169,SZ399001,深证成指,3007.484,3012.274,3014.483,2999.148,64695688
51,SZ000036,华联控股,20030325,6.17,6.06,6.17,6.06,420595,SZ399001,深证成指,3012.142,2979.086,3014.682,2977.483,72438381
52,SZ000036,华联控股,20030326,6.06,6.12,6.15,6.06,836994,SZ399001,深证成指,2975.528,2968.82,2986.541,2958.043,69603687
53,SZ000036,华联控股,20030327,6.11,6.26,6.35,6.04,1020750,SZ399001,深证成指,2966.378,3046.34,3056.726,2954.083,138758369
