序号,股票代码,股票名称,交易日,开盘,收盘,最高,最低,成交量,大盘代码,大盘名字,开盘,收盘,最高,最低,成交量
1,SH600100,清华同方,20030102,15,14.94,15.27,14.8,924473,SH000001,上证指数,1347.433,1320.63,1351.344,1317.468,6500700
2,SH600100,清华同方,20030103,14.9,14.99,15.02,14.81,654878,SH000001,上证指数,1317.583,1319.868,1323.628,1312.796,4576474
3,SH600100,清华同方,20030106,14.95,15.24,15.4,14.78,758179,SH000001,上证指数,1319.688,1334.679,1334.887,1311.684,6750100
4,SH600100,清华同方,20030107,15.24,15.12,15.45,15.09,796741,SH000001,上证指数,1335.632,1332.061,1346.819,1326.191,7343200
5,SH600100,清华同方,20030108,15.1,15.59,15.66,15.04,2419109,SH000001,上证指数,1331.441,1372.067,1373.116,1330.451,9823400
6,SH600100,清华同方,20030109,15.6,15.86,15.97,15.5,2236683,SH000001,上证指数,1374.618,1397.384,1402.286,1365.37,18529300
7,SH600100,清华同方,20030110,15.88,15.54,15.92,15.5,1389286,SH000001,上证指数,1398.377,1384.859,1411.374,1384.63,16263300
8,SH600100,清华同方,20030113,15.45,15.77,15.86,15.36,1037184,SH000001,上证指数,1381.87,1386.314,1391.187,1378.647,8607700
9,SH600100,清华同方,20030114,15.8,16.49,16.8,15.7,5317953,SH000001,上证指数,1386.897,1466.851,1476.912,1386.592,41012400
10,SH600100,清华同方,20030115,16.5,17.56,18.14,16.5,20199950,SH000001,上证指数,1477.454,1459.92,1485.795,1448.271,37023000
11,SH600100,清华同方,20030116,17.5,17.7,17.8,17.19,6508314,SH000001,上证指数,1458.866,1485.618,1486.059,1454.546,24575400
12,SH600100,清华同方,20030117,17.9,17.41,18.07,17.31,3661299,SH000001,上证指数,1488.265,1478.675,1492.723,1472.96,21566700
13,SH600100,清华同方,20030120,17.38,17.21,17.41,16.9,2390452,SH000001,上证指数,1475.711,1482.681,1482.943,1458.117,22487800
14,SH600100,清华同方,20030121,17.25,16.96,17.66,16.88,2882204,SH000001,上证指数,1485.87,1454.891,1489.551,1454.611,17551200
15,SH600100,清华同方,20030122,16.9,16.97,17.1,16.75,1307209,SH000001,上证指数,1448.826,1460.53,1463.938,1446.348,12139944
16,SH600100,清华同方,20030123,17,16.92,17.46,16.9,1507901,SH000001,上证指数,1460.249,1450.616,1470.327,1448.701,11427599
17,SH600100,清华同方,20030124,16.92,17.3,17.35,16.86,1769283,SH000001,上证指数,1449.504,1479.07,1483.557,1448.011,14814600
18,SH600100,清华同方,20030127,17.45,17.51,17.61,17.26,1662300,SH000001,上证指数,1481.609,1496.157,1500.384,1480.967,14672600
19,SH600100,清华同方,20030128,17.53,17.67,17.82,17.43,1857087,SH000001,上证指数,1497.098,1500.639,1502.432,1489.165,10478500
20,SH600100,清华同方,20030129,17.65,17.62,17.75,17.5,1519706,SH000001,上证指数,1501.286,1499.815,1508.588,1498.372,12698300
21,SH600100,清华同方,20030210,17.5,16.97,17.6,16.96,1309601,SH000001,上证指数,1499.166,1480.169,1499.641,1477.517,7999500
22,SH600100,清华同方,20030211,16.88,17.13,17.16,16.88,557568,SH000001,上证指数,1478.046,1492.764,1492.894,1476.874,5979700
23,SH600100,清华同方,20030212,17.09,17.38,17.43,16.94,792467,SH000001,上证指数,1493.248,1510.671,1510.985,1486.313,10627700
24,SH600100,清华同方,20030213,17.5,17.12,17.58,17.11,1200964,SH000001,上证指数,1512.285,1504.338,1519.29,1502.431,13093300
25,SH600100,清华同方,20030214,17.1,17.15,17.21,17.06,414558,SH000001,上证指数,1503.373,1510.95,1515.255,1500.983,9248600
26,SH600100,清华同方,20030217,17.15,16.98,17.23,16.92,800150,SH000001,上证指数,1510.64,1496.523,1514.636,1490.918,11086400
27,SH600100,清华同方,20030218,17,17.03,17.12,16.92,420214,SH000001,上证指数,1495.141,1496.468,1500.293,1488.827,7252743
28,SH600100,清华同方,20030219,17.02,17.23,17.25,17,438695,SH000001,上证指数,1496.651,1510.803,1511.132,1490.022,12157155
29,SH600100,清华同方,20030220,17.25,17.17,17.3,17.1,452646,SH000001,上证指数,1513.007,1509.486,1517.766,1507.227,10019900
30,SH600100,清华同方,20030221,17.1,16.85,17.12,16.8,1078519,SH000001,上证指数,1508.077,1478.871,1508.129,1476.415,12053400
31,SH600100,清华同方,20030224,16.85,16.89,17.08,16.81,440633,SH000001,上证指数,1476.07,1481.936,1488.072,1474.471,7947700
32,SH600100,清华同方,20030225,16.9,17.3,17.49,16.88,948880,SH000001,上证指数,1481.106,1511.275,1511.649,1481.106,12912800
33,SH600100,清华同方,20030226,17.28,17.16,17.34,17.11,455704,SH000001,上证指数,1513.493,1513.175,1515.457,1506.553,8486200
34,SH600100,清华同方,20030227,17.2,17.12,17.41,17.01,459891,SH000001,上证指数,1514.024,1513.704,1524.751,1508.747,10416100
35,SH600100,清华同方,20030228,17.15,17.16,17.18,16.9,623249,SH000001,上证指数,1512.865,1511.932,1514.502,1501.424,8360100
36,SH600100,清华同方,20030303,17.1,17.4,17.41,17.1,1113845,SH000001,上证指数,1511.585,1525.483,1525.699,1511.045,10236144
37,SH600100,清华同方,20030304,17.4,17.27,17.45,17.21,540035,SH000001,上证指数,1527.449,1524.304,1529.752,1517.859,9198499
38,SH600100,清华同方,20030305,17.3,17.12,17.3,17.03,424611,SH000001,上证指数,1524.077,1517.179,1524.123,1508.251,8142890
39,SH600100,清华同方,20030306,17.27,16.93,17.27,16.91,733612,SH000001,上证指数,1516.601,1498.343,1517.348,1494.241,9982208
40,SH600100,清华同方,20030307,16.92,16.74,17.02,16.7,1064358,SH000001,上证指数,1495.694,1493.093,1502.428,1489.384,8335401
41,SH600100,清华同方,20030310,16.74,16.35,16.8,16.33,1084200,SH000001,上证指数,1492.209,1468.919,1496.164,1467.639,8947347
42,SH600100,清华同方,20030311,16.36,16.39,16.53,16.29,719244,SH000001,上证指数,1467.551,1469.548,1473.955,1463.584,6336210
43,SH600100,清华同方,20030312,16.42,16.51,16.52,16.3,474421,SH000001,上证指数,1468.747,1475.008,1475.287,1458.5,6403671
44,SH600100,清华同方,20030313,16.52,16.21,16.58,16.2,477712,SH000001,上证指数,1475.037,1464.649,1477.858,1463.33,6033789
45,SH600100,清华同方,20030314,16.2,16.27,16.34,16.16,640062,SH000001,上证指数,1464.992,1466.044,1471.499,1461.351,5613442
46,SH600100,清华同方,20030317,16.22,16.2,16.27,16,481318,SH000001,上证指数,1465.144,1469.274,1469.533,1453.368,7187381
47,SH600100,清华同方,20030318,16.16,16.12,16.4,16.1,427786,SH000001,上证指数,1468.986,1459.892,1478.995,1458.979,7088745
48,SH600100,清华同方,20030319,16.1,16.1,16.18,15.94,647944,SH000001,上证指数,1458.582,1469.96,1475.844,1452.592,7637422
49,SH600100,清华同方,20030320,16.11,16.09,16.19,16.07,352610,SH000001,上证指数,1469.663,1464.54,1477.253,1460.799,7655740
50,SH600100,清华同方,20030321,16.09,16.25,16.35,16,391531,SH000001,上证指数,1464.184,1474.657,1475.809,1461.915,7617922
51,SH600100,清华同方,20030324,16.25,16.16,16.26,16.1,356005,SH000001,上证指数,1474.591,1477.766,1477.974,1470.435,6524191
52,SH600100,清华同方,20030325,16.15,15.95,16.15,15.91,521245,SH000001,上证指数,1478.053,1462.4,1478.405,1461.754,6475235
53,SH600100,清华同方,20030326,15.95,15.65,15.98,15.63,941450,SH000001,上证指数,1461.321,1456.271,1465.425,1452.891,6271469
54,SH600100,清华同方,20030327,15.55,15.62,16,14.6,12390476,SH000001,上证指数,1455.439,1499.347,1507.668,1447.014,15051894
55,SH600100,清华同方,20030328,15.5,15.11,15.5,15,4845396,SH000001,上证指数,1498.455,1491.941,1508.263,1488.601,14660785
56,SH600100,清华同方,20030331,14.8,15.15,15.28,14.72,3332481,SH000001,上证指数,1491.391,1510.578,1511.22,1490.986,11841571
57,SH600100,清华同方,20030401,15.15,15.49,15.77,15.12,4585462,SH000001,上证指数,1513.001,1522.546,1525.235,1508.844,15222781
58,SH600100,清华同方,20030402,15.5,15.48,15.65,15.38,1804722,SH000001,上证指数,1522.491,1521.32,1525.769,1516.788,11090214
59,SH600100,清华同方,20030403,15.5,15.47,15.65,15.4,1506653,SH000001,上证指数,1521.356,1511.729,1522.671,1510.512,9479199
60,SH600100,清华同方,20030404,15.47,15.5,15.62,15.41,914587,SH000001,上证指数,1510.222,1521.128,1521.783,1509.61,10240916
61,SH600100,清华同方,20030407,15.5,15.18,15.68,15.13,1834186,SH000001,上证指数,1521.898,1515.132,1530.371,1512.5,13549293
62,SH600100,清华同方,20030408,15.15,15.43,15.75,15.13,2286245,SH000001,上证指数,1515.645,1520.551,1523.947,1513.235,16253782
63,SH600100,清华同方,20030409,15.43,15.51,15.63,15.15,2359122,SH000001,上证指数,1519.985,1543.674,1545.336,1510.344,31762636
64,SH600100,清华同方,20030410,15.49,16,16.09,15.43,5427386,SH000001,上证指数,1546.507,1551.18,1559.869,1541.289,43111016
65,SH600100,清华同方,20030411,16.05,16.14,16.17,15.85,3146410,SH000001,上证指数,1552.004,1576.86,1581.699,1548.529,39418800
66,SH600100,清华同方,20030414,16.25,16.38,16.62,16.18,4011330,SH000001,上证指数,1581.38,1616.072,1616.654,1581.204,46769752
67,SH600100,清华同方,20030415,16.4,16.3,16.5,16.15,3441447,SH000001,上证指数,1619.95,1631.47,1632.092,1606.726,38151012
68,SH600100,清华同方,20030416,16.28,16.27,17,16.13,4289200,SH000001,上证指数,1633.53,1606.24,1649.603,1598.828,44806840
69,SH600100,清华同方,20030417,16.27,16.54,16.8,16.14,3550201,SH000001,上证指数,1606.233,1613.604,1621.229,1595.627,32118988
70,SH600100,清华同方,20030418,16.6,16.22,16.68,16.2,1832040,SH000001,上证指数,1616.905,1603.077,1620.806,1596.668,27414894
71,SH600100,清华同方,20030421,16.06,15.61,16.2,15,2912212,SH000001,上证指数,1598.504,1571.714,1598.583,1557.121,25098944
